strategy,baseline_tag,ticker,side,entry_date,exit_date,horizon,entry_price,exit_price,raw_return_pct,adjusted_return_pct,stop_hit,target_hit,sector,source_backtest,friction_model,notes
SNIPER,v6_full,REGN,LONG,2023-08-21,,10,838.8000,817.4800,-2.541726,-2.841726,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=91; vol_ratio=1.94; stop_price=810.1315; target_price=910.4712
SNIPER,v6_full,REGN,LONG,2023-08-21,,20,838.8000,810.1315,-3.417795,-3.717795,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=91; vol_ratio=1.94; stop_price=810.1315; target_price=910.4712
SNIPER,v6_full,NKE,LONG,2020-08-19,,5,99.8600,102.7600,2.904066,2.604066,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=96; vol_ratio=1.80; stop_price=96.7238; target_price=107.7004
SNIPER,v6_full,NKE,LONG,2020-08-19,,10,99.8600,107.7004,7.851377,7.551377,0,1,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=96; vol_ratio=1.80; stop_price=96.7238; target_price=107.7004
SNIPER,v6_full,NKE,LONG,2020-08-19,,20,99.8600,107.7004,7.851377,7.551377,0,1,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=96; vol_ratio=1.80; stop_price=96.7238; target_price=107.7004
SNIPER,v6_full,LULU,LONG,2023-09-01,,5,404.1900,397.4400,-1.670007,-1.970007,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=95; vol_ratio=3.77; stop_price=388.5275; target_price=443.3461
SNIPER,v6_full,LULU,LONG,2023-09-01,,10,404.1900,388.5275,-3.875024,-4.175024,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=95; vol_ratio=3.77; stop_price=388.5275; target_price=443.3461
SNIPER,v6_full,LULU,LONG,2023-09-01,,20,404.1900,388.5275,-3.875024,-4.175024,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=95; vol_ratio=3.77; stop_price=388.5275; target_price=443.3461
SNIPER,v6_full,LULU,LONG,2024-11-01,,5,321.1700,308.5300,-3.935610,-4.235610,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=92; vol_ratio=1.97; stop_price=306.6038; target_price=357.5855
SNIPER,v6_full,LULU,LONG,2024-11-01,,10,321.1700,320.0100,-0.361179,-0.661179,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=92; vol_ratio=1.97; stop_price=306.6038; target_price=357.5855
SNIPER,v6_full,LULU,LONG,2024-11-01,,20,321.1700,306.6038,-4.535359,-4.835359,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=92; vol_ratio=1.97; stop_price=306.6038; target_price=357.5855
SNIPER,v6_full,HD,LONG,2023-12-13,,5,324.7400,329.7100,1.530455,1.230455,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=84; vol_ratio=1.77; stop_price=317.6115; target_price=342.5612
SNIPER,v6_full,HD,LONG,2023-12-13,,10,324.7400,328.4800,1.151691,0.851691,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=84; vol_ratio=1.77; stop_price=317.6115; target_price=342.5612
SNIPER,v6_full,HD,LONG,2023-12-13,,20,324.7400,336.3800,3.584406,3.284406,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=84; vol_ratio=1.77; stop_price=317.6115; target_price=342.5612
SNIPER,v6_full,LOW,LONG,2021-03-19,,5,163.5800,174.6200,6.748991,6.448991,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=100; vol_ratio=2.04; stop_price=156.8542; target_price=180.3944
SNIPER,v6_full,LOW,LONG,2021-03-19,,10,163.5800,176.5500,7.928842,7.628842,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=100; vol_ratio=2.04; stop_price=156.8542; target_price=180.3944
SNIPER,v6_full,LOW,LONG,2021-03-19,,20,163.5800,180.3944,10.279021,9.979021,0,1,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=100; vol_ratio=2.04; stop_price=156.8542; target_price=180.3944
SNIPER,v6_full,CVX,LONG,2022-01-04,,5,102.3300,107.8400,5.384540,5.084540,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=83; vol_ratio=1.48; stop_price=99.5400; target_price=109.3050
SNIPER,v6_full,CVX,LONG,2022-01-04,,10,102.3300,109.3050,6.816183,6.516183,0,1,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=83; vol_ratio=1.48; stop_price=99.5400; target_price=109.3050
SNIPER,v6_full,CVX,LONG,2022-01-04,,20,102.3300,109.3050,6.816183,6.516183,0,1,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=83; vol_ratio=1.48; stop_price=99.5400; target_price=109.3050
SNIPER,v6_full,CRM,LONG,2021-05-28,,5,234.6000,234.6400,0.017050,-0.282950,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=100; vol_ratio=3.19; stop_price=225.9981; target_price=256.1048
SNIPER,v6_full,CRM,LONG,2021-05-28,,10,234.6000,242.6400,3.427110,3.127110,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=100; vol_ratio=3.19; stop_price=225.9981; target_price=256.1048
SNIPER,v6_full,CRM,LONG,2021-05-28,,20,234.6000,240.9800,2.719523,2.419523,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=100; vol_ratio=3.19; stop_price=225.9981; target_price=256.1048
SNIPER,v6_full,CRM,LONG,2021-08-26,,5,263.8600,260.2700,-1.360570,-1.660570,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=95; vol_ratio=3.11; stop_price=254.1619; target_price=288.1052
SNIPER,v6_full,CRM,LONG,2021-08-26,,10,263.8600,254.1619,-3.675463,-3.975463,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=95; vol_ratio=3.11; stop_price=254.1619; target_price=288.1052
SNIPER,v6_full,CRM,LONG,2021-08-26,,20,263.8600,254.1619,-3.675463,-3.975463,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=95; vol_ratio=3.11; stop_price=254.1619; target_price=288.1052
SNIPER,v6_full,CRM,LONG,2023-07-11,,5,217.9200,224.2900,2.923091,2.623091,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=70; vol_ratio=1.40; stop_price=211.3212; target_price=234.4171
SNIPER,v6_full,CRM,LONG,2023-07-11,,10,217.9200,234.4171,7.570262,7.270262,0,1,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=70; vol_ratio=1.40; stop_price=211.3212; target_price=234.4171
SNIPER,v6_full,CRM,LONG,2023-07-11,,20,217.9200,234.4171,7.570262,7.270262,0,1,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=70; vol_ratio=1.40; stop_price=211.3212; target_price=234.4171
SNIPER,v6_full,CRM,LONG,2024-12-04,,5,364.0900,348.4438,-4.297331,-4.597331,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=95; vol_ratio=3.15; stop_price=348.4438; target_price=403.2054
SNIPER,v6_full,CRM,LONG,2024-12-04,,10,364.0900,348.4438,-4.297331,-4.597331,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=95; vol_ratio=3.15; stop_price=348.4438; target_price=403.2054
SNIPER,v6_full,CRM,LONG,2024-12-04,,20,364.0900,348.4438,-4.297331,-4.597331,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=95; vol_ratio=3.15; stop_price=348.4438; target_price=403.2054
SNIPER,v6_full,ADBE,LONG,2023-11-07,,5,585.2000,604.3300,3.268968,2.968968,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=81; vol_ratio=1.45; stop_price=561.1699; target_price=645.2751
SNIPER,v6_full,ADBE,LONG,2023-11-07,,10,585.2000,610.9900,4.407040,4.107040,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=81; vol_ratio=1.45; stop_price=561.1699; target_price=645.2751
SNIPER,v6_full,ADBE,LONG,2023-11-07,,20,585.2000,595.7000,1.794258,1.494258,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=81; vol_ratio=1.45; stop_price=561.1699; target_price=645.2751
SNIPER,v6_full,PANW,LONG,2020-08-05,,5,44.0200,43.3000,-1.635620,-1.935620,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=70; vol_ratio=1.41; stop_price=42.2823; target_price=48.3642
SNIPER,v6_full,PANW,LONG,2020-08-05,,10,44.0200,44.9100,2.021808,1.721808,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=70; vol_ratio=1.41; stop_price=42.2823; target_price=48.3642
SNIPER,v6_full,PANW,LONG,2020-08-05,,20,44.0200,42.2823,-3.947506,-4.247506,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=70; vol_ratio=1.41; stop_price=42.2823; target_price=48.3642
SNIPER,v6_full,PANW,LONG,2021-08-24,,5,73.6500,76.8400,4.331297,4.031297,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=95; vol_ratio=7.18; stop_price=70.1158; target_price=82.4856
SNIPER,v6_full,PANW,LONG,2021-08-24,,10,73.6500,77.6200,5.390360,5.090360,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=95; vol_ratio=7.18; stop_price=70.1158; target_price=82.4856
SNIPER,v6_full,PANW,LONG,2021-08-24,,20,73.6500,82.4856,11.996710,11.696710,0,1,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=95; vol_ratio=7.18; stop_price=70.1158; target_price=82.4856
SNIPER,v6_full,PANW,LONG,2024-08-20,,5,184.0100,173.9865,-5.447237,-5.747237,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=80; vol_ratio=3.53; stop_price=173.9865; target_price=209.0687
SNIPER,v6_full,PANW,LONG,2024-08-20,,10,184.0100,173.9865,-5.447237,-5.747237,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=80; vol_ratio=3.53; stop_price=173.9865; target_price=209.0687
SNIPER,v6_full,PANW,LONG,2024-08-20,,20,184.0100,173.9865,-5.447237,-5.747237,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=80; vol_ratio=3.53; stop_price=173.9865; target_price=209.0687
SNIPER,v6_full,UBER,LONG,2020-05-29,,5,36.3200,37.2100,2.450441,2.150441,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=90; vol_ratio=2.39; stop_price=33.3846; target_price=43.6584
SNIPER,v6_full,UBER,LONG,2020-05-29,,10,36.3200,33.3846,-8.081974,-8.381974,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=90; vol_ratio=2.39; stop_price=33.3846; target_price=43.6584
SNIPER,v6_full,UBER,LONG,2020-05-29,,20,36.3200,33.3846,-8.081974,-8.381974,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=90; vol_ratio=2.39; stop_price=33.3846; target_price=43.6584
SNIPER,v6_full,UBER,LONG,2023-02-02,,5,33.0500,35.8900,8.593041,8.293041,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=80; vol_ratio=1.66; stop_price=30.7222; target_price=38.8695
SNIPER,v6_full,UBER,LONG,2023-02-02,,10,33.0500,36.2200,9.591528,9.291528,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=80; vol_ratio=1.66; stop_price=30.7222; target_price=38.8695
SNIPER,v6_full,UBER,LONG,2023-02-02,,20,33.0500,34.5700,4.599092,4.299092,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=80; vol_ratio=1.66; stop_price=30.7222; target_price=38.8695
SNIPER,v6_full,QQQ,LONG,2020-10-12,,5,284.4700,275.5542,-3.134169,-3.434169,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=80; vol_ratio=1.54; stop_price=275.5542; target_price=306.7594
SNIPER,v6_full,QQQ,LONG,2020-10-12,,10,284.4700,275.5542,-3.134169,-3.434169,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=80; vol_ratio=1.54; stop_price=275.5542; target_price=306.7594
SNIPER,v6_full,QQQ,LONG,2020-10-12,,20,284.4700,275.5542,-3.134169,-3.434169,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=80; vol_ratio=1.54; stop_price=275.5542; target_price=306.7594
SNIPER,v6_full,XLK,LONG,2023-05-18,,5,77.1700,75.6065,-2.025997,-2.325997,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=71; vol_ratio=1.44; stop_price=75.6065; target_price=81.0787
SNIPER,v6_full,XLK,LONG,2023-05-18,,10,77.1700,75.6065,-2.025997,-2.325997,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=71; vol_ratio=1.44; stop_price=75.6065; target_price=81.0787
SNIPER,v6_full,XLK,LONG,2023-05-18,,20,77.1700,75.6065,-2.025997,-2.325997,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=71; vol_ratio=1.44; stop_price=75.6065; target_price=81.0787
SNIPER,v6_full,XLK,LONG,2024-06-11,,5,108.7100,114.2600,5.105326,4.805326,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=70; vol_ratio=1.41; stop_price=106.2812; target_price=114.7821
SNIPER,v6_full,XLK,LONG,2024-06-11,,10,108.7100,114.7821,5.585609,5.285609,0,1,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=70; vol_ratio=1.41; stop_price=106.2812; target_price=114.7821
SNIPER,v6_full,XLK,LONG,2024-06-11,,20,108.7100,114.7821,5.585609,5.285609,0,1,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=70; vol_ratio=1.41; stop_price=106.2812; target_price=114.7821
SNIPER,v6_full,XLF,LONG,2023-01-13,,5,34.2500,33.4850,-2.233577,-2.533577,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=75; vol_ratio=1.66; stop_price=33.4850; target_price=36.1625
SNIPER,v6_full,XLF,LONG,2023-01-13,,10,34.2500,33.4850,-2.233577,-2.533577,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=75; vol_ratio=1.66; stop_price=33.4850; target_price=36.1625
SNIPER,v6_full,XLF,LONG,2023-01-13,,20,34.2500,33.4850,-2.233577,-2.533577,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=75; vol_ratio=1.66; stop_price=33.4850; target_price=36.1625
SNIPER,v6_full,XLE,LONG,2020-06-05,,5,17.6800,16.8135,-4.901236,-5.201236,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=76; vol_ratio=1.69; stop_price=16.8135; target_price=19.8463
SNIPER,v6_full,XLE,LONG,2020-06-05,,10,17.6800,16.8135,-4.901236,-5.201236,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=76; vol_ratio=1.69; stop_price=16.8135; target_price=19.8463
SNIPER,v6_full,XLE,LONG,2020-06-05,,20,17.6800,16.8135,-4.901236,-5.201236,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=76; vol_ratio=1.69; stop_price=16.8135; target_price=19.8463
SNIPER,v6_full,XLV,LONG,2021-07-01,,5,117.7200,119.2400,1.291199,0.991199,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=71; vol_ratio=1.56; stop_price=116.1623; target_price=121.6142
SNIPER,v6_full,XLV,LONG,2021-07-01,,10,117.7200,119.1600,1.223242,0.923242,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=71; vol_ratio=1.56; stop_price=116.1623; target_price=121.6142
SNIPER,v6_full,XLV,LONG,2021-07-01,,20,117.7200,121.6142,3.308045,3.008045,0,1,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=71; vol_ratio=1.56; stop_price=116.1623; target_price=121.6142
SNIPER,v6_full,XLV,LONG,2024-01-02,,5,133.7200,135.2100,1.114269,0.814269,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=92; vol_ratio=1.70; stop_price=131.5404; target_price=139.1690
SNIPER,v6_full,XLV,LONG,2024-01-02,,10,133.7200,134.3100,0.441220,0.141220,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=92; vol_ratio=1.70; stop_price=131.5404; target_price=139.1690
SNIPER,v6_full,XLV,LONG,2024-01-02,,20,133.7200,135.2600,1.151660,0.851660,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=92; vol_ratio=1.70; stop_price=131.5404; target_price=139.1690
SNIPER,v6_full,XLI,LONG,2020-08-10,,5,70.5600,70.7300,0.240930,-0.059070,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=82; vol_ratio=1.70; stop_price=69.0554; target_price=74.3215
SNIPER,v6_full,XLI,LONG,2020-08-10,,10,70.5600,71.3400,1.105442,0.805442,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=82; vol_ratio=1.70; stop_price=69.0554; target_price=74.3215
SNIPER,v6_full,XLI,LONG,2020-08-10,,20,70.5600,69.9900,-0.807823,-1.107823,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=82; vol_ratio=1.70; stop_price=69.0554; target_price=74.3215
SNIPER,v6_full,GLD,LONG,2022-01-19,,5,172.0800,169.6552,-1.409110,-1.709110,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=100; vol_ratio=2.12; stop_price=169.6552; target_price=178.1420
SNIPER,v6_full,GLD,LONG,2022-01-19,,10,172.0800,169.6552,-1.409110,-1.709110,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=100; vol_ratio=2.12; stop_price=169.6552; target_price=178.1420
SNIPER,v6_full,GLD,LONG,2022-01-19,,20,172.0800,169.6552,-1.409110,-1.709110,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=100; vol_ratio=2.12; stop_price=169.6552; target_price=178.1420
SNIPER,v6_full,GLD,LONG,2024-03-01,,5,192.8900,198.7668,3.046725,2.746725,0,1,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=100; vol_ratio=2.20; stop_price=190.5393; target_price=198.7668
